"variable","GND","real","alpha","model"
"X97.5",24.35,0,"3.31",0.00288186397656159
"X97.5",24.45,0,"3.31",0.00284646407432108
"X97.5",24.55,0,"3.31",0.00281162748269798
"X97.5",24.65,0,"3.31",0.00277734321525869
"X97.5",24.75,0,"3.31",0.00274360053893132
"X97.5",24.85,0,"3.31",0.00271038896715412
"X97.5",24.95,0,"3.31",0.00267769825340991
"X97.5",25.05,0,"3.31",0.00264551838488232
"X97.5",25.15,0,"3.31",0.00261383957631313
"X97.5",25.25,0,"3.31",0.00258265226404222
"X97.5",25.35,0,"3.31",0.00255194710022394
"X97.5",25.45,0,"3.31",0.0025217149472143
"X97.5",25.55,0,"3.31",0.00249194687212316
"X97.5",25.65,0,"3.31",0.00246263414152614
"X97.5",25.75,0,"3.31",0.00243376821633095
"X97.5",25.85,0,"3.31",0.00240534074679311
"X97.5",25.95,0,"3.31",0.00237734356767642
"X97.5",26.05,0,"3.31",0.0023497686935531
"X97.5",26.15,0,"3.31",0.00232260831423954
"X97.5",26.25,0,"3.31",0.00229585479036293
"X97.5",26.35,0,"3.31",0.0022695006490549
"X97.5",26.45,0,"3.31",0.00224353857976784
"X97.5",26.55,0,"3.31",0.00221796143021021
"X97.5",26.65,0,"3.31",0.002192762202397
"X97.5",26.75,0,"3.31",0.00216793404881154
"X97.5",26.85,0,"3.31",0.00214347026867558
"X97.5",26.95,0,"3.31",0.00211936430432369
"X97.5",27.05,0,"3.31",0.0020956097376792
"X97.5",27.15,0,"3.31",0.00207220028682819
"X97.5",27.25,0,"3.31",0.00204912980268874
"X97.5",27.35,0,"3.31",0.0020263922657722
"X97.5",27.45,0,"3.31",0.00200398178303397
"X97.5",27.55,0,"3.31",0.0019818925848107
"X97.5",27.65,0,"3.31",0.00196011902184161
"X97.5",27.75,0,"3.31",0.00193865556237104
"X97.5",27.85,0,"3.31",0.00191749678932994
"X97.5",27.95,0,"3.31",0.00189663739759388
"X97.5",28.05,0,"3.31",0.00187607219131523
"X97.5",28.15,0,"3.31",0.00185579608132724
"X97.5",28.25,0,"3.31",0.00183580408286183
"X97.5",28.35,0,"3.31",0.00181609131187199
"X97.5",28.45,0,"3.31",0.00179665298507735
"X97.5",28.55,0,"3.31",0.00177748441519684
"X97.5",28.65,0,"3.31",0.00175858100990065
"X97.5",28.75,0,"3.31",0.00173993826935916
"X97.5",28.85,0,"3.31",0.00172155178409394
"X97.5",28.95,0,"3.31",0.00170341723288523
"X97.5",29.05,0,"3.31",0.00168553038073432
"X97.5",29.15,0,"3.31",0.00166788707687916
"X97.5",29.25,0,"3.31",0.00165048325286158
"X97.5",29.35,0,"3.31",0.00163331492064483
"X97.5",29.45,0,"3.31",0.00161637817077979
"X97.5",29.55,0,"3.31",0.00159966917061849
"X97.5",29.65,0,"3.31",0.00158318416257363
"X97.5",29.75,0,"3.31",0.00156691946242279
"X97.5",29.85,0,"3.31",0.00155087145765591
"X97.5",29.95,0,"3.31",0.00153503660586495
"X97.5",3.05,0.469546972900753,"3.31",0.440487328395466
"X97.5",3.15,0.443047547352087,"3.31",0.420267703641845
"X97.5",3.25,0.430224194504823,"3.31",0.401031393045277
"X97.5",3.35,0.410998920901568,"3.31",0.382745194771826
"X97.5",3.45,0.399289696339108,"3.31",0.36537311941302
"X97.5",3.55,0.386433404662337,"3.31",0.348877453618131
"X97.5",3.65,0.367226298397959,"3.31",0.333219600621848
"X97.5",3.75,0.366145649537234,"3.31",0.318360737391295
"X97.5",3.85,0.339841675188093,"3.31",0.304262321940863
"X97.5",3.95,0.327874654324137,"3.31",0.290886478906143
"X97.5",30.05,0,"3.31",0.00151941143317455
"X97.5",30.15,0,"3.31",0.00150399253271234
"X97.5",30.25,0,"3.31",0.00148877656236883
"X97.5",30.35,0,"3.31",0.00147376024635191
"X97.5",30.45,0,"3.31",0.00145894036996789
"X97.5",30.55,0,"3.31",0.00144431377835243
"X97.5",30.65,0,"3.31",0.00142987737875709
"X97.5",30.75,0,"3.31",0.00141562813627552
"X97.5",30.95,0,"3.31",0.00138767926857405
"X97.5",4.05,0.308040444089448,"3.31",0.278196286736701
"X97.5",4.15,0.293128312125629,"3.31",0.26615598579926
"X97.5",4.25,0.28642263861478,"3.31",0.254731123445026
"X97.5",4.35,0.263727460216406,"3.31",0.243888648578792
"X97.5",4.45,0.261759050521475,"3.31",0.233596967163738
"X97.5",4.55,0.253809557576924,"3.31",0.223825966498763
"X97.5",4.65,0.244065888266322,"3.31",0.214547015756102
"X97.5",4.75,0.232103026213854,"3.31",0.205732948193119
"X97.5",4.85,0.216435847311606,"3.31",0.197358030174529
"X97.5",4.95,0.205553322401367,"3.31",0.189397918959594
"X97.5",5.05,0.199797731494488,"3.31",0.181829614978826
"X97.5",5.15,0.18765780837237,"3.31",0.174631408088953
"X97.5",5.25,0.175287481396558,"3.31",0.167782821313721
"X97.5",5.35,0.15990484630515,"3.31",0.161264552934501
"X97.5",5.45,0.148942901774635,"3.31",0.155058418106335
"X97.5",5.55,0.13392916337662,"3.31",0.149147290853766
"X97.5",5.65,0.123830285670753,"3.31",0.143515047081028
"X97.5",5.75,0.117072131633583,"3.31",0.13814650922665
"X97.5",5.85,0.0988662040967855,"3.31",0.133027391920313
"X97.5",5.95,0.107902697301444,"3.31",0.128144251467587
"X97.5",6.05,0.0934793599597062,"3.31",0.123484435667736
"X97.5",6.15,0.0954043540035563,"3.31",0.119036036950412
"X97.5",6.25,0.110655162097982,"3.31",0.114787847637963
"X97.5",6.35,0.103390137175029,"3.31",0.110729317549348
"X97.5",6.45,0.0934998366706056,"3.31",0.106850513914397
"X97.5",6.55,0.102084905751002,"3.31",0.103142083544996
"X97.5",6.65,0.0903383915772447,"3.31",0.0995952171936542
"X97.5",6.75,0.0833157762693365,"3.31",0.0962016160184778
"X97.5",6.85,0.0739087973737972,"3.31",0.0929534600659986
"X97.5",6.95,0.0666448212357929,"3.31",0.0898433786786806
"X97.5",7.05,0.0651659663479215,"3.31",0.086864422731624
"X97.5",7.15,0.0629409716749864,"3.31",0.0840100386025173
"X97.5",7.25,0.0561567751709465,"3.31",0.0812740437796129
"X97.5",7.35,0.0507426503948753,"3.31",0.0786506040148758
"X97.5",7.45,0.0545763654808483,"3.31",0.0761342119311194
"X97.5",7.55,0.0499696207717546,"3.31",0.0737196669965714
"X97.5",7.65,0.0432485533038925,"3.31",0.071402056782466
"X97.5",7.75,0.042347717151097,"3.31",0.0691767394240503
"X97.5",7.85,0.0427377895508671,"3.31",0.0670393272088719
"X97.5",7.95,0.0387549758848737,"3.31",0.064985671220324
"X97.5",8.05,0.0384008255371841,"3.31",0.06301184696837
"X97.5",8.15,0.0299026534400097,"3.31",0.0611141409432649
"X97.5",8.25,0.0314724017072465,"3.31",0.0592890380318903
"X97.5",8.35,0.0272593805868833,"3.31",0.0575332097399824
"X97.5",8.45,0.0249554200996531,"3.31",0.0558435031670574
"X97.5",8.55,0.0279255179258765,"3.31",0.0542169306842051
"X97.5",8.65,0.0251893251392077,"3.31",0.052650660268121
"X97.5",8.75,0.0264619262711179,"3.31",0.0511420064477829
"X97.5",8.85,0.0254391973137674,"3.31",0.0496884218324916
"X97.5",8.95,0.0201391914913453,"3.31",0.0482874891266073
"X97.5",9.05,0.022022084526016,"3.31",0.0469369137370379
"X97.5",9.15,0.0247369727755003,"3.31",0.0456345167424785
"X97.5",9.25,0.0233663101478429,"3.31",0.0443782283910513
"X97.5",9.35,0.0162209270367224,"3.31",0.0431660819002984
"X97.5",9.45,0.0141184339630504,"3.31",0.0419962077302032
"X97.5",9.55,0.0141592988734208,"3.31",0.0408668281630409
"X97.5",9.65,0.0151004884761961,"3.31",0.0397762522233299
"X97.5",9.75,0.0192811273540573,"3.31",0.0387228709067772
"X97.5",9.85,0.0187103047908839,"3.31",0.03770515269803
"X97.5",9.95,0.0192207260245323,"3.31",0.0367216393584174
"X98",0.05,0.952687044384981,"3.31",0.999999999898544
"X98",0.15,0.940343880078684,"3.31",0.999999987736364
"X98",0.25,0.935167101320798,"3.31",0.999995272959034
"X98",0.35,0.937377821230775,"3.31",0.999881803101666
"X98",0.45,0.90879639039613,"3.31",0.999108263478274
"X98",0.55,0.883970888585975,"3.31",0.996451854296431
"X98",0.65,0.840818874298999,"3.31",0.990377046260379
"X98",0.75,0.838354699294916,"3.31",0.979628380608162
"X98",0.95,0.820289321553514,"3.31",0.94228047258795
"X98",1.05,0.791916854417134,"3.31",0.916256580916396
"X98",1.15,0.793080752430453,"3.31",0.886339058566775
"X98",1.25,0.782000618108895,"3.31",0.853465978914615
"X98",1.35,0.726277625053953,"3.31",0.818561410203149
"X98",1.45,0.688450641823867,"3.31",0.782461959759382
"X98",1.55,0.674035323035071,"3.31",0.745882098354388
"X98",1.65,0.646613919047397,"3.31",0.709405058441861
"X98",1.75,0.637784511004797,"3.31",0.67348875043903
"X98",1.85,0.608425046345233,"3.31",0.638479321284018
"X98",1.95,0.583766237746903,"3.31",0.604627656002106
"X98",10.05,0.0104802415489898,"3.31",0.0218171473551152
"X98",10.15,0.0133452820440934,"3.31",0.0212356285831395
"X98",10.25,0.0108181077616275,"3.31",0.0206740061672975
"X98",10.35,0.0100116846339033,"3.31",0.020131453814025
"X98",10.45,0.00965299116760984,"3.31",0.0196071854020309
"X98",10.55,0.0119133555654368,"3.31",0.0191004526888279
"X98",10.65,0.00898481001061233,"3.31",0.0186105432973931
"X98",10.75,0.00888559844176235,"3.31",0.0181367787237474
"X98",10.85,0.00989635984862286,"3.31",0.0176785125067471
"X98",10.95,0.0110479084508571,"3.31",0.0172351285021025
"X98",11.05,0.0163674267433223,"3.31",0.0168060392603406
"X98",11.15,0.0174755436521862,"3.31",0.0163906845018216
"X98",11.25,0.0146604282009145,"3.31",0.0159885296739553
"X98",11.35,0.0136713971089712,"3.31",0.0155990646439337
"X98",11.45,0.0118389930637754,"3.31",0.0152218023437084
"X98",11.55,0.0134089440593205,"3.31",0.014856277658356
"X98",11.65,0.0156448969162873,"3.31",0.0145020462568021
"X98",11.75,0.0158783728580083,"3.31",0.0141586835382349
"X98",11.85,0.0155310019456696,"3.31",0.0138257836308328
"X98",11.95,0.0126908286029826,"3.31",0.0135029584474342
"X98",12.05,0.0133016586036757,"3.31",0.0131898367945765
"X98",12.15,0.0153850518176997,"3.31",0.0128860635315761
"X98",12.25,0.0122296961043473,"3.31",0.0125912987765456
"X98",12.35,0.0115278815210367,"3.31",0.0123052171564572
"X98",12.45,0.0101722434377365,"3.31",0.0120275070985512
"X98",12.55,0.0114733220703559,"3.31",0.0117578701605742
"X98",12.65,0.0104829051625045,"3.31",0.0114960203974942
"X98",12.75,0.00876390964380636,"3.31",0.0112416837624977
"X98",12.85,0.00976384062349563,"3.31",0.0109945975402173
"X98",12.95,0.00960206003352997,"3.31",0.0107545098102727
"X98",13.05,0.0107024372746618,"3.31",0.0105211789393318
"X98",13.15,0.00963100718310877,"3.31",0.0102943731000153
"X98",13.25,0.0106588719848425,"3.31",0.0100738698150755
"X98",13.35,0.00897120473634269,"3.31",0.00985945552538022
"X98",13.45,0.0089989336705817,"3.31",0.00965092518032541
"X98",13.55,0.00912394357306934,"3.31",0.0094480818493891
"X98",13.65,0.0083066916307001,"3.31",0.00925073635361736
"X98",13.75,0.00777298422569739,"3.31",0.00905870691591077
"X98",13.85,0.00725154453842739,"3.31",0.00887181882904897
"X98",13.95,0.00698735625648777,"3.31",0.008689904140457
"X98",14.05,0.00718839597098653,"3.31",0.00851280135277825
"X98",14.15,0.00621264376285938,"3.31",0.008340355139376
"X98",14.25,0.00573343085701426,"3.31",0.00817241607393888
"X98",14.35,0.00491147362397861,"3.31",0.00800884037341553
"X98",14.45,0.00454517878611968,"3.31",0.0078494896535502
"X98",14.55,0.00334980795754768,"3.31",0.00769423069633473
"X98",14.65,0.00326767344261161,"3.31",0.007542935228733
"X98",14.75,0.00275983512897765,"3.31",0.00739547971207202
"X98",14.85,0.00235728643268663,"3.31",0.00725174514152962
"X98",14.95,0.00214250072600593,"3.31",0.00711161685518186
"X98",15.05,0.00183190746097172,"3.31",0.00697498435210482
"X98",15.15,0.0017546023354106,"3.31",0.00684174111905454
"X98",15.25,0.00154355941569728,"3.31",0.00671178446527625
"X98",15.35,0.00140119038462721,"3.31",0.00658501536610388
"X98",15.45,0.00126279642828017,"3.31",0.00646133830847105
"X98",15.55,0.00107454705226313,"3.31",0.00634066115312502
"X98",15.65,0.00112879069193036,"3.31",0.00622289499854085
"X98",15.75,0.000961691865625365,"3.31",0.00610795404187697
"X98",15.85,0.000771493991596352,"3.31",0.00599575546414042
"X98",15.95,0.000628182558258431,"3.31",0.00588621930647507
"X98",16.05,0.000638531705178539,"3.31",0.00577926835662806
"X98",16.15,0.000617913310602079,"3.31",0.00567482804436059
"X98",16.25,0.000634387857273069,"3.31",0.00557282633201556
"X98",16.35,0.000574812387482565,"3.31",0.00547319361933996
"X98",16.45,0.000548399183025959,"3.31",0.00537586264783437
"X98",16.55,0.000513857299938075,"3.31",0.00528076841021731
"X98",16.65,0.000486208589352372,"3.31",0.00518784806383558
"X98",16.75,0.000432886976687337,"3.31",0.00509704084782962
"X98",16.85,0.000367233216771584,"3.31",0.00500828800387308
"X98",16.95,0.000312927868894284,"3.31",0.00492153270031516
"X98",17.05,0.000274572861928368,"3.31",0.00483671995956334
"X98",17.15,0.000233297086080618,"3.31",0.00475379658855296
"X98",17.25,0.000190244945840235,"3.31",0.00467271111215749
"X98",17.35,0.00016346722500694,"3.31",0.00459341370940162
"X98",17.45,0.000137789885237788,"3.31",0.00451585615234567
"X98",17.55,0.000113180446297176,"3.31",0.00443999174751744
"X98",17.65,0.00010100834040401,"3.31",0.00436577527977302
"X98",17.75,9.75678072946521e-05,"3.31",0.0042931629584749
"X98",17.85,7.61827066929923e-05,"3.31",0.00422211236588085
"X98",17.95,6.50303596056613e-05,"3.31",0.00415258240764282
"X98",18.05,5.15866555893481e-05,"3.31",0.00408453326531966
"X98",18.15,3.83910382211068e-05,"3.31",0.00401792635081284
"X98",18.25,3.9690331310028e-05,"3.31",0.00395272426263844
"X98",18.35,2.64573802497833e-05,"3.31",0.00388889074395311
"X98",18.45,2.09350078594738e-05,"3.31",0.00382639064225583
"X98",18.55,1.05493768321427e-05,"3.31",0.00376518987069104
"X98",18.65,1.22201290252651e-05,"3.31",0.00370525537088224
"X98",18.75,6.60063201959726e-06,"3.31",0.003646555077229
"X98",18.85,2.53449892972469e-06,"3.31",0.00358905788260299
"X98",18.95,0,"3.31",0.00353273360538223
"X98",19.05,9.71989524228804e-07,"3.31",0.00347755295776546
"X98",19.15,7.33240929378807e-07,"3.31",0.00342348751531125
"X98",19.25,9.68232988593343e-07,"3.31",0.00337050968764927
"X98",19.35,9.10826996191507e-07,"3.31",0.0033185926903135
"X98",19.45,0,"3.31",0.00326771051764952
"X98",19.55,0,"3.31",0.00321783791675035
"X98",19.65,0,"3.31",0.00316895036334605
"X98",19.75,0,"3.31",0.00312102403379342
"X98",19.85,0,"3.31",0.00307403578765749
"X98",19.95,0,"3.31",0.00302796314147125
"X98",2.05,0.568558876774842,"3.31",0.572106068917911
"X98",2.15,0.539582991900858,"3.31",0.541023727510452
"X98",2.25,0.527229941303296,"3.31",0.511440160298885
"X98",2.35,0.496655904524397,"3.31",0.483376673511402
"X98",2.45,0.474872509020505,"3.31",0.45682575811188
"X98",2.55,0.473853560214839,"3.31",0.431758692419841
"X98",2.65,0.471357305235708,"3.31",0.408131590392755
"X98",2.75,0.432928547422871,"3.31",0.385890149877377
"X98",2.85,0.422179834444187,"3.31",0.364973332478105
"X98",2.95,0.415338436263655,"3.31",0.345316181125288
"X98",20.05,0,"3.31",0.00298278424817235
"X98",20.15,0,"3.31",0.00293847787635626
"X98",20.25,0,"3.31",0.00289502339031435
"X98",20.35,0,"3.31",0.00285240073078042
"X98",20.45,0,"3.31",0.00281059039640122
"X98",20.55,0,"3.31",0.00276957342585625
"X98",20.65,0,"3.31",0.00272933138064642
"X98",20.75,0,"3.31",0.00268984632849186
"X98",20.85,0,"3.31",0.0026511008273275
"X98",20.95,0,"3.31",0.00261307790987044
"X98",21.05,0,"3.31",0.00257576106873627
"X98",21.15,0,"3.31",0.00253913424208261
"X98",21.25,0,"3.31",0.00250318179975917
"X98",21.35,0,"3.31",0.0024678885299443
"X98",21.45,0,"3.31",0.00243323962624907
"X98",21.55,0,"3.31",0.00239922067527066
"X98",21.65,0,"3.31",0.0023658176445776
"X98",21.75,0,"3.31",0.00233301687111025
"X98",21.85,0,"3.31",0.00230080504998036
"X98",21.95,0,"3.31",0.00226916922365459
"X98",22.05,0,"3.31",0.00223809677056778
"X98",22.15,0,"3.31",0.00220757539879141
"X98",22.25,0,"3.31",0.002177593130639
"X98",22.35,0,"3.31",0.00214813829700979
"X98",22.45,0,"3.31",0.00211919952734191
"X98",22.55,0,"3.31",0.00209076574081216
"X98",22.65,0,"3.31",0.00206282613782889
"X98",22.75,0,"3.31",0.0020353701918075
"X98",22.85,0,"3.31",0.00200838764121769
"X98",22.95,0,"3.31",0.00198186848280776
"X98",23.05,0,"3.31",0.00195580296050328
"X98",23.15,0,"3.31",0.0019301815637108
"X98",23.25,0,"3.31",0.00190499501668776
"X98",23.35,0,"3.31",0.00188023427272522
"X98",23.45,0,"3.31",0.00185589050763012
"X98",23.55,0,"3.31",0.00183195511341736
"X98",23.65,0,"3.31",0.00180841969220406
"X98",23.75,0,"3.31",0.00178527605029887
"X98",23.85,0,"3.31",0.0017625161924793
"X98",23.95,0,"3.31",0.00174013231645045
"X98",24.05,0,"3.31",0.00171811680747882
"X98",24.15,0,"3.31",0.00169646223319476
"X98",24.25,0,"3.31",0.00167516133855806
"X98",24.35,0,"3.31",0.00165420704098054
"X98",24.45,0,"3.31",0.00163359242560052
"X98",24.55,0,"3.31",0.00161331074070372
"X98",24.65,0,"3.31",0.0015933553932856
"X98",24.75,0,"3.31",0.0015737199447502
"X98",24.85,0,"3.31",0.00155439810674094
"X98",24.95,0,"3.31",0.00153538373719999
"X98",25.05,0,"3.31",0.00151667083594272
"X98",25.15,0,"3.31",0.00149825354187111
"X98",25.25,0,"3.31",0.00148012612827508
"X98",25.35,0,"3.31",0.00146228299976497
"X98",25.45,0,"3.31",0.00144471868870319
"X98",25.55,0,"3.31",0.00142742785184086
"X98",25.65,0,"3.31",0.00141040526705462
"X98",25.75,0,"3.31",0.00139364583018032
"X98",25.85,0,"3.31",0.00137714455193825
"X98",25.95,0,"3.31",0.00136089655496173
"X98",26.05,0,"3.31",0.00134489707088124
"X98",26.15,0,"3.31",0.00132914143753603
"X98",26.25,0,"3.31",0.00131362509623562
"X98",26.35,0,"3.31",0.00129834358911339
"X98",26.45,0,"3.31",0.00128329255655482
"X98",26.55,0,"3.31",0.00126846773469989
"X98",26.65,0,"3.31",0.0012538649530174
"X98",26.75,0,"3.31",0.00123948013194876
"X98",26.85,0,"3.31",0.0012253092806192
"X98",26.95,0,"3.31",0.0012113484946141
"X98",27.05,0,"3.31",0.00119759395381837
"X98",27.15,0,"3.31",0.00118404192031709
"X98",27.25,0,"3.31",0.00117068873635517
"X98",27.35,0,"3.31",0.00115753082235443
"X98",27.45,0,"3.31",0.00114456467498618
"X98",27.55,0,"3.31",0.00113178686529756
"X98",27.65,0,"3.31",0.00111919403689007
"X98",27.75,0,"3.31",0.00110678290414848
"X98",27.85,0,"3.31",0.0010945502505188
"X98",27.95,0,"3.31",0.00108249292683359
"X98",28.05,0,"3.31",0.0010706078496833
"X98",28.15,0,"3.31",0.0010588919998321
"X98",28.25,0,"3.31",0.00104734242067701
"X98",28.35,0,"3.31",0.00103595621674883
"X98",28.45,0,"3.31",0.00102473055225374
"X98",28.55,0,"3.31",0.00101366264965426
"X98",28.65,0,"3.31",0.00100274978828844
"X98",28.75,0,"3.31",0.000991989303026075
"X98",28.85,0,"3.31",0.000981378582960894
"X98",28.95,0,"3.31",0.000970915070137602
"X98",29.05,0,"3.31",0.000960596258312764
"X98",29.15,0,"3.31",0.000950419691748527
"X98",29.25,0,"3.31",0.00094038296403819
"X98",29.35,0,"3.31",0.000930483716962705
"X98",29.45,0,"3.31",0.00092071963937719
"X98",29.55,0,"3.31",0.000911088466126579
"X98",29.65,0,"3.31",0.000901587976989545
"X98",29.75,0,"3.31",0.0008922159956499
"X98",29.85,0,"3.31",0.000882970388694643
"X98",29.95,0,"3.31",0.000873849064637911
"X98",3.05,0.395414237992307,"3.31",0.326851948516656
"X98",3.15,0.370098727441018,"3.31",0.30951368066116
"X98",3.25,0.351638152258533,"3.31",0.2932353732027
"X98",3.35,0.334365548369742,"3.31",0.277952795442872
"X98",3.45,0.322562619683237,"3.31",0.263604057909274
"X98",3.55,0.311940748561464,"3.31",0.250129983529373
"X98",3.65,0.29265799997783,"3.31",0.237474330337752
"X98",3.75,0.292438573348769,"3.31",0.225583901662642
"X98",3.85,0.26536718800007,"3.31",0.214408573832867
"X98",3.95,0.25285960630905,"3.31",0.203901264141779
"X98",30.05,0,"3.31",0.00086484997297007
"X98",30.15,0,"3.31",0.00085597110323123
"X98",30.25,0,"3.31",0.000847210484108489
"X98",30.35,0,"3.31",0.000838566182556206
"X98",30.45,0,"3.31",0.000830036302938681
"X98",30.55,0,"3.31",0.000821618986194573
"X98",30.65,0,"3.31",0.000813312409022462
"X98",30.75,0,"3.31",0.000805114783086951
"X98",30.95,0,"3.31",0.000789039401789993
"X98",4.05,0.238207670512231,"3.31",0.194017854864864
"X98",4.15,0.219930284819613,"3.31",0.184717088043202
"X98",4.25,0.213026983077132,"3.31",0.175960440571266
"X98",4.35,0.193229584927421,"3.31",0.167711987348484
"X98",4.45,0.191636528989671,"3.31",0.159938258235006
"X98",4.55,0.184945145666981,"3.31",0.152608093061929
"X98",4.65,0.176717156578376,"3.31",0.145692497792146
"X98",4.75,0.16759980159808,"3.31",0.139164504049554
"X98",4.85,0.153806116903138,"3.31",0.132999033540744
"X98",4.95,0.146093639485982,"3.31",0.127172768393337
"X98",5.05,0.140828547495999,"3.31",0.121664028033079
"X98",5.15,0.131479204477122,"3.31",0.116452653012688
"X98",5.25,0.121619615525701,"3.31",0.111519895408896
"X98",5.35,0.109571060528416,"3.31",0.106848317060708
"X98",5.45,0.101086552582226,"3.31",0.102421693644069
"X98",5.55,0.0883582851403658,"3.31",0.0982249258151513
